order_id,customer_id,order_date,category,quantity,unit_price,discount_rate,paid_amount,order_status
O004296,C00551,2025-08-11,食品饮料,2,88.69,0.05,168.51,已取消
O004297,C00389,2025-10-13,数码电子,1,308.22,0,308.22,已支付
O004298,C00419,2026-03-16,运动户外,2,559.31,0.08,1029.13,已支付
O004299,C00371,2026-03-24,运动户外,5,157.19,0.05,746.65,已支付
O004300,C00226,2026-04-28,家居日用,2,103.97,0.05,197.54,已支付
O004301,C00479,2025-07-31,服饰鞋包,2,301.05,0,602.1,已取消
O004302,C00518,2025-12-30,运动户外,1,245.46,0.1,220.91,已支付
O004303,C00228,2026-03-17,食品饮料,2,51.74,0.1,93.13,已支付
O004304,C00241,2025-08-31,数码电子,2,505.92,0.05,961.25,已支付
O004305,C00115,2026-02-17,家居日用,1,402.96,0.1,362.66,已支付
O004306,C00122,2025-10-24,服饰鞋包,3,211.2,0,633.6,已取消
O004307,C00258,2025-09-20,运动户外,1,200.75,0,200.75,已支付
O004308,C00347,2025-11-09,运动户外,3,481.2,0,1443.6,已支付
O004309,C00303,2025-07-15,数码电子,2,1232.41,0.15,2095.1,已支付
O004310,C00428,2025-10-26,食品饮料,1,162.31,0.08,149.33,已取消
O004311,C00138,2025-12-24,数码电子,1,1269.51,0.1,1142.56,已支付
O004312,C00450,2026-02-07,家居日用,2,54.14,0,108.28,已取消
O004313,C00338,2025-12-21,家居日用,1,293.88,0.1,264.49,已支付
O004314,C00370,2025-12-04,美妆个护,3,262.77,0.1,709.48,已支付
O004315,C00404,2026-01-03,美妆个护,1,78.39,0.1,70.55,已支付
O004316,C00035,2026-04-13,食品饮料,3,156.93,0.2,376.63,已退款
O004317,C00421,2026-06-11,家居日用,2,48.52,0,97.04,已取消
O004318,C00424,2025-09-03,运动户外,1,214.9,0.2,171.92,已支付
O004319,C00089,2025-09-19,食品饮料,5,127.14,0,635.7,已取消
O004320,C00011,2025-08-01,美妆个护,1,214.27,0.2,171.42,已支付
O004321,C00203,2025-08-08,服饰鞋包,1,401.65,0,401.65,已支付
O004322,C00521,2025-10-12,家居日用,1,368.66,0.08,339.17,已支付
O004323,C00220,2025-07-08,数码电子,3,526.62,0.08,1453.47,已支付
O004324,C00292,2025-09-18,服饰鞋包,2,642.94,0.1,1157.29,已支付
O004325,C00166,2026-02-09,食品饮料,2,96.14,0,192.28,已退款
O004326,C00224,2025-08-12,家居日用,1,416.08,0.15,353.67,已取消
O004327,C00021,2025-09-08,数码电子,1,1103.71,0.05,1048.52,已支付
O004328,C00132,2025-11-25,运动户外,2,209.62,0.15,356.35,已支付
O004329,C00201,2025-10-04,服饰鞋包,2,418.95,0.1,754.11,已支付
O004330,C00414,2026-03-23,家居日用,5,362.57,0.1,1631.57,已支付
O004331,C00470,2026-02-24,美妆个护,1,255.15,0.08,234.74,已支付
O004332,C00509,2026-04-05,家居日用,1,249.64,0,249.64,已支付
O004333,C00352,2026-02-23,运动户外,1,191.18,0.08,175.89,已退款
O004334,C00008,2025-11-28,食品饮料,1,101.65,0.1,91.49,已支付
O004335,C00373,2025-10-12,服饰鞋包,2,390.04,0.05,741.08,已支付
O004336,C00570,2026-06-25,美妆个护,1,224.17,0.1,201.75,已支付
O004337,C00437,2026-02-10,运动户外,5,237.12,0.05,1126.32,已退款
O004338,C00580,2025-08-28,食品饮料,1,167.75,0.05,159.36,已支付
O004339,C00055,2025-07-29,食品饮料,2,34.18,0.05,64.94,已支付
O004340,C00137,2025-09-28,运动户外,3,318.93,0.08,880.25,已支付
O004341,C00070,2026-04-21,食品饮料,2,176.27,0,352.54,已支付
O004342,C00082,2026-02-18,家居日用,3,267.57,0.15,682.3,已支付
O004343,C00030,2026-03-04,食品饮料,1,190.33,0.08,175.1,已取消
O004344,C00118,2026-05-24,家居日用,1,364.27,0.15,309.63,已支付
O004345,C00600,2026-02-08,美妆个护,5,186.39,0,931.95,已退款
O004346,C00209,2025-09-03,美妆个护,1,198.89,0,198.89,已支付
O004347,C00206,2026-01-30,服饰鞋包,1,84.99,0.15,72.24,已支付
O004348,C00555,2025-10-29,食品饮料,3,183.01,0,549.03,已支付
O004349,C00281,2026-04-08,美妆个护,1,187.16,0.2,149.73,已支付
O004350,C00439,2025-09-24,食品饮料,1,121.79,0.15,103.52,已退款
O004351,C00149,2025-12-15,食品饮料,2,167.17,0.15,284.19,已支付
O004352,C00358,2025-11-12,运动户外,1,192.34,0.08,176.95,已支付
O004353,C00234,2026-02-22,运动户外,2,172.45,0.1,310.41,已支付
O004354,C00418,2025-09-11,服饰鞋包,3,278.7,0.15,710.68,已退款
O004355,C00362,2025-07-18,运动户外,2,523.49,0.08,963.22,已支付
O004356,C00153,2025-07-24,家居日用,1,242.74,0.15,206.33,已支付
O004357,C00595,2026-05-15,运动户外,1,231.81,0,231.81,已支付
O004358,C00327,2025-09-03,美妆个护,1,184.39,0,184.39,已支付
O004359,C00305,2026-06-29,家居日用,2,301.21,0.08,554.23,已退款
O004360,C00255,2025-12-12,服饰鞋包,4,335.16,0.15,1139.54,已支付
O004361,C00074,2026-06-06,服饰鞋包,4,440.41,0.2,1409.31,已支付
O004362,C00002,2026-03-21,服饰鞋包,3,384.95,0.15,981.62,已支付
O004363,C00434,2026-06-28,服饰鞋包,1,210.59,0.05,200.06,已支付
O004364,C00577,2026-03-16,服饰鞋包,1,225.35,0.2,180.28,已支付
O004365,C00099,2026-05-12,运动户外,2,582.17,0.2,931.47,已支付
O004366,C00127,2025-09-20,美妆个护,1,277.76,0.2,222.21,已退款
O004367,C00277,2026-01-03,数码电子,1,513.63,0.15,436.59,已退款
O004368,C00476,2025-08-20,食品饮料,2,147.12,0.2,235.39,已退款
O004369,C00217,2025-11-17,家居日用,1,260.94,0.2,208.75,已支付
O004370,C00561,2025-07-08,数码电子,1,354.94,0.2,283.95,已取消
O004371,C00095,2025-07-21,服饰鞋包,1,377.8,0,377.8,已支付
O004372,C00189,2025-08-08,数码电子,5,435.88,0.2,1743.52,已取消
O004373,C00296,2026-04-16,数码电子,3,463.57,0.05,1321.17,已退款
O004374,C00029,2026-03-30,服饰鞋包,2,118.65,0.05,225.44,已退款
O004375,C00200,2026-04-03,美妆个护,1,217.83,0.15,185.16,已支付
O004376,C00032,2026-04-18,数码电子,1,1069.46,0.1,962.51,已支付
O004377,C00455,2026-01-10,运动户外,2,154.06,0.05,292.71,已支付
O004378,C00587,2026-03-12,美妆个护,1,58.12,0.08,53.47,已退款
O004379,C00289,2025-10-03,服饰鞋包,1,573.27,0.15,487.28,已支付
O004380,C00129,2026-01-31,数码电子,3,1116.28,0.15,2846.51,已支付
O004381,C00038,2025-09-19,美妆个护,3,252.61,0.05,719.94,已支付
O004382,C00354,2025-10-08,食品饮料,1,162.4,0.15,138.04,已支付
O004383,C00192,2026-02-19,服饰鞋包,1,484.09,0,484.09,已支付
O004384,C00391,2026-05-17,家居日用,3,60.12,0.15,153.31,已取消
O004385,C00118,2025-09-24,美妆个护,2,193.63,0.15,329.17,已退款
O004386,C00214,2026-01-30,服饰鞋包,4,223.26,0.15,759.08,已支付
O004387,C00357,2026-02-22,家居日用,2,360.6,0.2,576.96,已支付
O004388,C00566,2026-02-10,服饰鞋包,1,640.99,0.15,544.84,已退款
O004389,C00372,2025-07-17,数码电子,1,670.57,0,670.57,已取消
O004390,C00465,2026-06-10,食品饮料,2,197.95,0.2,316.72,已支付
O004391,C00066,2025-09-24,美妆个护,3,165.27,0,495.81,已退款
O004392,C00035,2025-07-24,食品饮料,2,162.17,0,324.34,已支付
O004393,C00327,2026-04-04,美妆个护,1,87.95,0.05,83.55,已支付
O004394,C00074,2025-07-18,数码电子,1,655.71,0,655.71,已支付
O004395,C00073,2025-11-23,运动户外,1,376.24,0,376.24,已支付
O004396,C00508,2025-09-02,数码电子,1,537.11,0.2,429.69,已支付
O004397,C00247,2025-11-17,家居日用,2,362.61,0.05,688.96,已取消
O004398,C00150,2025-07-07,美妆个护,3,251.8,0.1,679.86,已支付
O004399,C00336,2026-05-06,家居日用,4,253.14,0.2,810.05,已退款
O004400,C00007,2025-09-01,美妆个护,1,123.15,0.1,110.84,已取消
O004401,C00451,2025-09-29,家居日用,4,108.45,0,433.8,已支付
O004402,C00108,2026-06-27,数码电子,2,1095.7,0,2191.4,已退款
O004403,C00229,2025-07-08,家居日用,1,365.25,0.05,346.99,已取消
O004404,C00343,2025-10-27,家居日用,4,458.93,0.15,1560.36,已支付
O004405,C00374,2025-10-17,运动户外,1,274.7,0,274.7,已退款
O004406,C00338,2025-10-06,美妆个护,2,188.47,0.08,346.78,已退款
O004407,C00253,2025-12-28,美妆个护,4,92.78,0,371.12,已支付
O004408,C00206,2025-12-05,运动户外,1,70.71,0,70.71,已退款
O004409,C00225,2025-08-27,美妆个护,1,63.52,0.2,50.82,已支付
O004410,C00465,2025-08-26,数码电子,2,1106.73,0.1,1992.11,已支付
O004411,C00001,2026-05-23,运动户外,1,462.84,0.05,439.7,已退款
O004412,C00540,2026-02-15,食品饮料,1,196.19,0,196.19,已支付
O004413,C00176,2025-12-26,运动户外,2,351.91,0.1,633.44,已支付
O004414,C00442,2026-05-26,服饰鞋包,1,130.7,0.08,120.24,已取消
O004415,C00038,2026-04-15,运动户外,4,315.93,0.2,1010.98,已退款
O004416,C00269,2026-06-25,家居日用,1,293.57,0,293.57,已支付
O004417,C00172,2025-12-16,美妆个护,2,57.02,0.15,96.93,已退款
O004418,C00402,2025-11-09,服饰鞋包,1,185.92,0.08,171.05,已支付
O004419,C00164,2025-10-06,食品饮料,4,71.1,0.08,261.65,已取消
O004420,C00108,2026-04-21,家居日用,4,73.56,0.05,279.53,已支付
O004421,C00270,2026-06-17,服饰鞋包,1,439.69,0.08,404.51,已支付
O004422,C00151,2026-06-29,美妆个护,1,101.2,0.08,93.1,已支付
O004423,C00235,2025-07-19,食品饮料,4,74.97,0.1,269.89,已支付
O004424,C00312,2026-03-15,食品饮料,1,45.57,0.08,41.92,已退款
O004425,C00356,2025-11-04,家居日用,5,326.0,0.15,1385.5,已取消
O004426,C00035,2025-08-10,数码电子,2,393.4,0.05,747.46,已支付
O004427,C00087,2025-09-10,数码电子,1,944.94,0.2,755.95,已支付
O004428,C00153,2026-01-14,服饰鞋包,2,284.25,0,568.5,已退款
O004429,C00514,2025-11-28,美妆个护,2,152.42,0.1,274.36,已支付
O004430,C00514,2025-08-06,运动户外,3,176.57,0.2,423.77,已退款
O004431,C00307,2025-10-19,家居日用,1,222.08,0.05,210.98,已支付
O004432,C00313,2026-01-28,家居日用,3,51.23,0,153.69,已退款
O004433,C00586,2025-10-20,食品饮料,1,38.11,0.08,35.06,已支付
O004434,C00564,2026-05-08,美妆个护,2,39.76,0.2,63.62,已支付
O004435,C00156,2026-05-06,数码电子,2,708.42,0.2,1133.47,已支付
O004436,C00427,2025-10-27,数码电子,4,1003.98,0.2,3212.74,已支付
O004437,C00317,2025-07-02,食品饮料,3,148.04,0.05,421.91,已支付
O004438,C00519,2026-04-08,服饰鞋包,1,298.65,0.15,253.85,已支付
O004439,C00576,2025-08-04,运动户外,2,251.81,0.15,428.08,已支付
O004440,C00460,2026-01-04,家居日用,2,263.7,0.08,485.21,已退款
O004441,C00063,2026-06-04,数码电子,4,226.54,0.2,724.93,已退款
O004442,C00196,2026-03-18,服饰鞋包,1,399.23,0,399.23,已支付
O004443,C00287,2025-08-23,数码电子,2,506.61,0.1,911.9,已支付
O004444,C00582,2025-12-18,家居日用,2,129.02,0.05,245.14,已支付
O004445,C00160,2025-12-07,运动户外,2,117.84,0.15,200.33,已取消
O004446,C00538,2026-06-05,食品饮料,1,70.74,0.2,56.59,已支付
O004447,C00288,2026-02-04,服饰鞋包,1,549.87,0.08,505.88,已退款
O004448,C00480,2025-11-21,家居日用,1,115.84,0.15,98.46,已支付
O004449,C00432,2026-06-19,数码电子,1,131.46,0.2,105.17,已支付
O004450,C00575,2025-07-17,运动户外,3,483.47,0,1450.41,已支付
O004451,C00080,2026-02-26,家居日用,2,40.03,0.1,72.05,已支付
O004452,C00257,2025-12-17,运动户外,1,218.34,0.2,174.67,已退款
O004453,C00170,2025-07-08,运动户外,3,61.89,0.2,148.54,已支付
O004454,C00519,2025-09-04,服饰鞋包,3,656.14,0.05,1870.0,已取消
O004455,C00211,2025-12-31,家居日用,2,184.42,0.05,350.4,已支付
O004456,C00259,2026-02-20,食品饮料,1,101.83,0.05,96.74,已支付
O004457,C00409,2025-12-07,数码电子,1,1084.99,0,1084.99,已取消
O004458,C00492,2025-10-26,家居日用,1,89.46,0,89.46,已支付
O004459,C00577,2025-08-07,服饰鞋包,4,622.53,0,2490.12,已支付
O004460,C00428,2026-06-11,服饰鞋包,3,636.64,0.08,1757.13,已支付
O004461,C00177,2026-05-28,运动户外,2,169.46,0.08,311.81,已支付
O004462,C00282,2026-01-31,数码电子,3,1113.37,0.05,3173.1,已取消
O004463,C00307,2025-11-04,美妆个护,4,156.04,0.15,530.54,已支付
O004464,C00530,2026-04-13,家居日用,1,39.09,0.15,33.23,已支付
O004465,C00043,2025-08-15,家居日用,1,470.62,0,470.62,已支付
O004466,C00064,2026-06-28,美妆个护,4,84.84,0.08,312.21,已支付
O004467,C00301,2025-08-20,食品饮料,1,122.63,0.2,98.1,已支付
O004468,C00341,2025-07-03,数码电子,5,488.84,0.1,2199.78,已支付
O004469,C00422,2025-08-02,美妆个护,1,97.68,0.2,78.14,已支付
O004470,C00190,2025-11-18,家居日用,3,226.85,0.1,612.5,已支付
O004471,C00463,2026-01-07,美妆个护,2,167.57,0.1,301.63,已取消
O004472,C00266,2026-06-22,食品饮料,1,173.88,0,173.88,已退款
O004473,C00394,2026-04-06,美妆个护,1,226.65,0.2,181.32,已支付
O004474,C00436,2026-01-18,数码电子,2,936.11,0,1872.22,已支付
O004475,C00523,2025-07-14,家居日用,1,257.45,0.15,218.83,已支付
O004476,C00587,2025-12-21,食品饮料,4,191.73,0.05,728.57,已支付
O004477,C00372,2025-09-15,家居日用,2,243.12,0.1,437.62,已支付
O004478,C00024,2025-08-24,美妆个护,1,162.46,0.05,154.34,已退款
O004479,C00454,2026-02-19,美妆个护,1,181.25,0,181.25,已支付
O004480,C00263,2025-08-14,服饰鞋包,1,334.99,0,334.99,已取消
O004481,C00351,2026-06-04,食品饮料,1,157.07,0.2,125.66,已支付
O004482,C00225,2025-11-09,食品饮料,1,56.01,0.1,50.41,已支付
O004483,C00521,2025-09-17,服饰鞋包,1,596.92,0.1,537.23,已支付
O004484,C00491,2025-09-18,美妆个护,1,206.44,0.15,175.47,已支付
O004485,C00409,2026-01-23,美妆个护,3,44.37,0,133.11,已支付
O004486,C00100,2025-09-18,家居日用,1,144.25,0.15,122.61,已取消
O004487,C00396,2025-10-21,数码电子,1,431.04,0.1,387.94,已取消
O004488,C00298,2025-10-01,食品饮料,2,97.54,0.2,156.06,已支付
O004489,C00390,2026-02-07,家居日用,2,449.13,0.15,763.52,已支付
O004490,C00586,2026-01-24,服饰鞋包,2,487.5,0.05,926.25,已支付
O004491,C00282,2026-03-19,运动户外,2,519.29,0.15,882.79,已支付
O004492,C00260,2026-06-27,家居日用,1,115.18,0,115.18,已取消
O004493,C00482,2026-05-11,家居日用,1,462.27,0,462.27,已取消
O004494,C00077,2026-04-12,数码电子,2,469.06,0.1,844.31,已支付
O004495,C00307,2025-10-13,美妆个护,1,265.51,0.08,244.27,已支付
O004496,C00138,2025-12-23,食品饮料,1,63.4,0.05,60.23,已支付
O004497,C00200,2025-08-28,运动户外,2,484.37,0.08,891.24,已支付
O004498,C00469,2026-03-09,运动户外,1,192.75,0.2,154.2,已支付
O004499,C00511,2026-04-10,美妆个护,1,150.58,0.1,135.52,已支付
O004500,C00501,2025-07-13,食品饮料,2,29.82,0,59.64,已支付
O004501,C00128,2026-02-24,数码电子,1,320.08,0.2,256.06,已取消
O004502,C00585,2026-03-26,数码电子,2,893.78,0.2,1430.05,已退款
O004503,C00058,2026-03-29,食品饮料,2,65.43,0,130.86,已支付
O004504,C00581,2026-02-04,运动户外,2,271.28,0.05,515.43,已退款
O004505,C00013,2025-08-28,美妆个护,1,97.85,0,97.85,已支付
O004506,C00239,2026-03-18,美妆个护,1,98.03,0.15,83.33,已取消
O004507,C00298,2026-03-21,运动户外,3,147.03,0,441.09,已取消
O004508,C00397,2026-01-06,食品饮料,2,70.93,0.2,113.49,已退款
O004509,C00395,2025-09-06,家居日用,1,35.12,0.05,33.36,已支付
O004510,C00108,2026-03-03,家居日用,2,200.54,0.2,320.86,已支付
O004511,C00564,2025-09-19,数码电子,4,625.76,0.05,2377.89,已取消
O004512,C00296,2025-10-12,数码电子,2,974.41,0.15,1656.5,已支付
O004513,C00098,2025-12-01,服饰鞋包,4,332.6,0.1,1197.36,已支付
O004514,C00364,2026-03-30,运动户外,1,418.31,0,418.31,已支付
O004515,C00445,2025-10-30,美妆个护,4,155.61,0.05,591.32,已支付
O004516,C00330,2025-11-14,数码电子,1,475.64,0,475.64,已退款
O004517,C00595,2025-10-26,家居日用,1,329.64,0.08,303.27,已支付
O004518,C00333,2025-11-17,家居日用,1,182.42,0.08,167.83,已支付
O004519,C00536,2025-07-11,家居日用,4,418.27,0.2,1338.46,已支付
O004520,C00108,2025-08-28,家居日用,2,271.89,0.08,500.28,已退款
O004521,C00266,2025-09-07,运动户外,1,580.25,0.05,551.24,已支付
O004522,C00043,2026-01-23,数码电子,1,316.2,0.05,300.39,已支付
O004523,C00103,2025-07-30,食品饮料,1,85.16,0,85.16,已退款
O004524,C00285,2025-10-03,运动户外,2,582.25,0.2,931.6,已支付
O004525,C00318,2025-12-06,运动户外,2,189.19,0.1,340.54,已退款
O004526,C00209,2026-03-14,数码电子,3,1298.56,0.15,3311.33,已取消
O004527,C00411,2026-04-12,服饰鞋包,1,561.44,0,561.44,已取消
O004528,C00289,2026-04-03,服饰鞋包,1,285.33,0,285.33,已支付
O004529,C00164,2026-05-02,数码电子,1,114.06,0,114.06,已支付
O004530,C00205,2026-01-03,运动户外,2,307.95,0,615.9,已取消
O004531,C00083,2026-06-01,运动户外,3,315.01,0,945.03,已退款
O004532,C00080,2026-02-06,服饰鞋包,1,138.2,0,138.2,已支付
O004533,C00293,2025-08-06,服饰鞋包,5,441.99,0.05,2099.45,已取消
O004534,C00099,2025-12-08,美妆个护,2,82.62,0.15,140.45,已取消
O004535,C00407,2025-07-28,运动户外,1,500.97,0.15,425.82,已支付
O004536,C00061,2025-08-15,运动户外,3,85.64,0.05,244.07,已支付
O004537,C00292,2026-02-09,运动户外,1,290.27,0,290.27,已支付
O004538,C00033,2025-09-21,运动户外,3,177.99,0,533.97,已支付
O004539,C00599,2025-11-26,数码电子,3,1019.31,0.2,2446.34,已退款
O004540,C00305,2026-06-08,食品饮料,1,88.09,0.1,79.28,已支付
O004541,C00120,2026-06-08,运动户外,1,528.6,0.2,422.88,已支付
O004542,C00352,2026-04-08,数码电子,1,440.66,0.1,396.59,已支付
O004543,C00206,2025-12-30,美妆个护,1,64.11,0.15,54.49,已支付
O004544,C00096,2026-04-14,家居日用,1,112.95,0.2,90.36,已取消
O004545,C00300,2025-07-25,数码电子,1,331.21,0.2,264.97,已支付
O004546,C00534,2025-08-19,运动户外,3,365.24,0.05,1040.93,已支付
O004547,C00092,2025-08-01,服饰鞋包,4,254.7,0.08,937.3,已退款
O004548,C00250,2026-03-02,家居日用,2,126.87,0.08,233.44,已退款
O004549,C00353,2025-12-10,食品饮料,1,154.86,0.08,142.47,已取消
O004550,C00289,2025-12-06,美妆个护,2,179.8,0.08,330.83,已取消
O004551,C00532,2025-10-12,食品饮料,2,46.23,0.08,85.06,已支付
O004552,C00183,2026-01-05,服饰鞋包,3,105.02,0,315.06,已支付
O004553,C00217,2025-12-18,数码电子,1,346.76,0.15,294.75,已支付
O004554,C00008,2026-03-06,家居日用,2,49.52,0.15,84.18,已取消
O004555,C00349,2025-10-16,运动户外,3,134.75,0.1,363.82,已支付
O004556,C00102,2025-09-11,数码电子,4,874.71,0.08,3218.93,已退款
O004557,C00151,2025-07-25,数码电子,1,379.97,0,379.97,已退款
O004558,C00403,2025-11-10,服饰鞋包,1,645.65,0.15,548.8,已支付
O004559,C00406,2026-03-20,美妆个护,1,202.76,0.15,172.35,已支付
O004560,C00032,2025-08-29,家居日用,3,317.32,0.05,904.36,已支付
O004561,C00200,2026-02-14,家居日用,2,57.52,0.15,97.78,已支付
O004562,C00267,2025-09-06,服饰鞋包,2,548.34,0,1096.68,已退款
O004563,C00451,2026-06-10,家居日用,2,361.14,0,722.28,已支付
O004564,C00009,2025-09-12,服饰鞋包,2,597.49,0.15,1015.73,已退款
O004565,C00293,2025-08-23,家居日用,3,300.76,0.2,721.82,已支付
O004566,C00571,2025-09-14,家居日用,1,399.07,0.1,359.16,已支付
O004567,C00513,2026-04-08,食品饮料,1,44.52,0,44.52,已支付
O004568,C00195,2026-02-21,美妆个护,2,221.55,0,443.1,已支付
O004569,C00082,2026-06-02,美妆个护,2,220.49,0.1,396.88,已取消
O004570,C00037,2026-01-12,美妆个护,1,75.51,0.15,64.18,已支付
O004571,C00383,2026-04-14,运动户外,1,183.43,0.1,165.09,已支付
O004572,C00547,2025-10-19,数码电子,1,824.9,0.08,758.91,已支付
O004573,C00463,2025-09-15,家居日用,1,285.27,0.1,256.74,已取消
O004574,C00262,2025-11-22,运动户外,4,111.9,0.05,425.22,已支付
O004575,C00051,2026-01-13,服饰鞋包,4,124.04,0.2,396.93,已支付
O004576,C00097,2025-12-10,运动户外,2,272.08,0,544.16,已支付
O004577,C00321,2025-12-29,服饰鞋包,1,308.32,0.15,262.07,已退款
O004578,C00119,2026-05-30,数码电子,4,579.15,0.1,2084.94,已退款
O004579,C00306,2025-12-05,食品饮料,1,105.65,0,105.65,已支付
O004580,C00359,2025-11-26,数码电子,1,776.36,0,776.36,已退款
O004581,C00467,2026-01-06,服饰鞋包,1,418.63,0,418.63,已取消
O004582,C00058,2026-03-17,运动户外,2,342.49,0,684.98,已取消
O004583,C00026,2025-12-18,家居日用,1,456.64,0.08,420.11,已取消
O004584,C00308,2025-09-15,服饰鞋包,5,382.74,0.15,1626.64,已支付
O004585,C00224,2026-02-10,家居日用,4,55.85,0,223.4,已支付
O004586,C00350,2025-12-13,家居日用,1,440.49,0.05,418.47,已取消
O004587,C00032,2025-10-14,美妆个护,2,151.26,0,302.52,已退款
O004588,C00352,2026-03-19,运动户外,5,177.04,0.05,840.94,已支付
O004589,C00487,2026-05-21,运动户外,3,548.45,0.08,1513.72,已退款
O004590,C00519,2025-12-08,家居日用,1,316.71,0.08,291.37,已支付
O004591,C00451,2025-07-16,数码电子,1,717.23,0,717.23,已支付
O004592,C00447,2025-11-19,家居日用,1,356.91,0.08,328.36,已取消
O004593,C00268,2026-05-07,家居日用,1,169.3,0.05,160.84,已支付
O004594,C00195,2026-02-19,食品饮料,1,156.43,0.1,140.79,已退款
O004595,C00334,2026-02-28,数码电子,3,441.25,0.05,1257.56,已取消
O004596,C00210,2026-05-13,食品饮料,1,158.42,0.05,150.5,已取消
O004597,C00519,2026-01-27,食品饮料,1,169.25,0.05,160.79,已支付
O004598,C00504,2026-06-23,运动户外,2,574.56,0,1149.12,已支付
O004599,C00232,2025-08-08,服饰鞋包,1,431.48,0.1,388.33,已退款
O004600,C00495,2025-11-03,美妆个护,1,97.53,0.05,92.65,已支付
O004601,C00148,2025-07-11,数码电子,1,942.37,0,942.37,已支付
O004602,C00032,2026-03-20,服饰鞋包,1,127.57,0,127.57,已取消
O004603,C00006,2025-09-25,服饰鞋包,2,347.51,0.2,556.02,已退款
O004604,C00591,2026-06-21,美妆个护,4,250.18,0.08,920.66,已支付
O004605,C00080,2025-08-22,运动户外,1,595.31,0,595.31,已支付
O004606,C00301,2025-09-08,服饰鞋包,3,392.8,0.08,1084.13,已取消
O004607,C00476,2026-01-25,服饰鞋包,4,578.05,0.05,2196.59,已支付
O004608,C00129,2025-09-03,美妆个护,1,152.5,0.08,140.3,已支付
O004609,C00444,2026-04-02,食品饮料,2,46.26,0.2,74.02,已支付
O004610,C00058,2025-10-05,服饰鞋包,2,512.7,0.05,974.13,已支付
O004611,C00049,2026-02-11,数码电子,1,1052.64,0.15,894.74,已支付
O004612,C00331,2025-09-30,服饰鞋包,1,469.12,0,469.12,已支付
O004613,C00542,2025-11-13,服饰鞋包,1,379.93,0.2,303.94,已支付
O004614,C00405,2026-04-09,运动户外,3,179.42,0,538.26,已支付
O004615,C00499,2026-04-03,服饰鞋包,1,301.44,0.2,241.15,已支付
O004616,C00060,2026-06-02,食品饮料,4,188.68,0.05,716.98,已支付
O004617,C00513,2025-09-03,食品饮料,1,184.71,0.2,147.77,已支付
O004618,C00304,2026-02-06,家居日用,2,111.47,0.1,200.65,已支付
O004619,C00466,2026-03-09,美妆个护,1,275.98,0,275.98,已支付
O004620,C00140,2025-09-13,数码电子,4,1001.31,0.05,3804.98,已支付
O004621,C00235,2026-04-04,家居日用,3,221.74,0,665.22,已支付
O004622,C00517,2025-11-06,食品饮料,1,150.75,0,150.75,已退款
O004623,C00336,2026-03-01,食品饮料,3,54.7,0.2,131.28,已支付
O004624,C00332,2025-11-10,美妆个护,1,98.76,0.2,79.01,已退款
O004625,C00032,2026-04-28,食品饮料,4,166.87,0.05,634.11,已支付
O004626,C00431,2025-07-26,家居日用,1,326.05,0.15,277.14,已退款
O004627,C00178,2025-12-29,食品饮料,3,99.13,0.05,282.52,已支付
O004628,C00157,2025-11-03,数码电子,3,824.13,0.08,2274.6,已支付
O004629,C00242,2025-07-05,美妆个护,1,100.28,0.08,92.26,已支付
O004630,C00267,2026-03-18,数码电子,1,1202.52,0.2,962.02,已支付
O004631,C00562,2026-01-05,运动户外,1,372.93,0.1,335.64,已支付
O004632,C00471,2026-02-20,食品饮料,1,91.82,0.2,73.46,已支付
O004633,C00387,2026-02-27,数码电子,2,466.01,0,932.02,已取消
O004634,C00143,2026-04-21,家居日用,1,167.73,0,167.73,已退款
O004635,C00524,2025-10-28,家居日用,2,367.39,0,734.78,已退款
O004636,C00330,2026-05-26,美妆个护,4,269.43,0.05,1023.83,已支付
O004637,C00416,2025-09-06,服饰鞋包,1,237.66,0.1,213.89,已支付
O004638,C00542,2025-07-22,运动户外,1,313.09,0.05,297.44,已取消
O004639,C00085,2026-05-19,食品饮料,2,95.6,0.15,162.52,已支付
O004640,C00065,2026-01-28,数码电子,1,659.75,0,659.75,已支付
O004641,C00396,2026-04-16,服饰鞋包,1,388.26,0.2,310.61,已支付
O004642,C00174,2025-10-28,食品饮料,3,64.26,0.1,173.5,已支付
O004643,C00418,2025-09-10,数码电子,2,179.43,0.08,330.15,已支付
O004644,C00467,2025-12-31,数码电子,1,1289.96,0.05,1225.46,已支付
O004645,C00131,2025-09-23,食品饮料,5,106.64,0.15,453.22,已支付
O004646,C00215,2026-04-13,家居日用,1,194.59,0,194.59,已退款
O004647,C00583,2026-06-12,服饰鞋包,1,418.53,0,418.53,已取消
O004648,C00565,2026-05-04,服饰鞋包,1,681.36,0,681.36,已取消
O004649,C00591,2025-08-30,数码电子,1,1284.43,0.08,1181.68,已支付
O004650,C00141,2025-08-15,运动户外,1,288.98,0.1,260.08,已取消
O004651,C00362,2026-02-13,数码电子,5,945.66,0,4728.3,已支付
O004652,C00404,2026-01-27,数码电子,2,379.74,0.05,721.51,已支付
O004653,C00153,2026-01-15,美妆个护,1,298.1,0,298.1,已支付
O004654,C00583,2026-03-02,服饰鞋包,4,434.33,0.08,1598.33,已取消
O004655,C00175,2026-02-22,运动户外,2,566.2,0.2,905.92,已支付
O004656,C00177,2026-05-15,美妆个护,2,220.59,0,441.18,已支付
O004657,C00288,2026-03-18,食品饮料,1,29.43,0,29.43,已支付
